Model,Scenario,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Cooling degree days (18.3C)|Hazard|Difference|Population weighted,%,68.00807561,84.59517735,100.3247242,111.7347704,113.975362,113.3671709,109.8773938,105.0931897,101.8113983,98.61117603,95.46921603,93.21751126,90.98309793,88.80324294,86.63804626,84.50472224,82.38503484
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Cooling degree days (18.3C)|Hazard|Risk score,risk score,1.910126076,2.209870681,2.486633562,2.602524365,2.631497065,2.631497065,2.602524365,2.559065314,2.530092613,2.501119912,2.472147211,2.434679136,2.39721106,2.359742984,2.322274909,2.284806833,2.247338757
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Cooling degree days (18.3C)|Hazard|Risk score|Land area weighted,risk score,2.269377018,2.590107339,2.885522844,3.003734635,3.033287583,3.033287583,3.003734635,2.959405214,2.929852266,2.900299318,2.870746371,2.83065508,2.79056379,2.7504725,2.71038121,2.67028992,2.63019863
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Cooling degree days (18.3C)|Hazard|Risk score|Population weighted,risk score,2.733240495,3.109787183,3.452614737,3.558618347,3.587438042,3.58939455,3.565807172,3.528860454,3.504716728,3.480345939,3.455994465,3.409824188,3.363639256,3.317483083,3.271324692,3.225142383,3.178963773
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Cooling degree days (24C)|Exposure|Land area,km2,13221962.65,16480204.68,19430894.77,20228721.33,20428177.97,20428177.97,20228721.33,19929536.37,19730079.73,19530623.09,19331166.45,18923886.2,18516605.94,18109325.69,17702045.44,17294765.18,16887484.93
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Cooling degree days (24C)|Exposure|Land area|%,%,36.93703888,46.03930422,54.28238867,56.51120685,57.06841139,57.06841139,56.51120685,55.67540003,55.11819549,54.56099094,54.0037864,52.86600323,51.72822006,50.59043689,49.45265372,48.31487056,47.17708739
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Cooling degree days (24C)|Exposure|Population,people,461018386.1,579159950,690037380.5,729789678.5,748327260.2,758091930.2,760482006.9,755883932.7,754873716.7,751819348.7,748689353.9,736336299.8,723847863.4,708361822.4,692866298.5,674780118.8,656797806.1
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Cooling degree days (24C)|Exposure|Population|%,%,50.57238476,62.50223705,73.28419322,76.39395092,77.22890482,77.26153205,76.55181625,75.44505429,74.71207987,73.96965843,73.2285396,71.74857167,70.2664502,68.79716773,67.32551566,65.85399822,64.37982104
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Cooling degree days (24C)|Hazard|Absolute,CDD/yr,174.0844539,182.1420075,189.7345489,194.072005,195.1563691,195.1563691,194.072005,192.445459,191.3610949,190.2767309,189.1923669,188.1851727,187.1779785,186.1707843,185.1635901,184.1563959,183.1492017
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Cooling degree days (24C)|Hazard|Absolute|Land area weighted,CDD/yr,251.1025656,262.2674626,272.7864919,278.7844467,280.2839355,280.2839355,278.7844467,276.5352137,275.0357249,273.5362362,272.0367475,270.6411354,269.2455232,267.8499111,266.454299,265.0586869,263.6630747
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Cooling degree days (24C)|Hazard|Absolute|Population weighted,CDD/yr,127.5893324,138.5840351,149.068295,155.5916837,157.8810273,158.5444095,157.7764223,156.1995403,155.3333422,154.447231,153.5569905,152.6647799,151.7685827,150.7920051,149.8118445,148.804012,147.7928778
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Cooling degree days (24C)|Hazard|Difference,%,693.1626692,991.0653403,1294.760818,1639.005947,1725.067229,1725.067229,1639.005947,1509.914024,1423.852742,1337.79146,1251.730177,1214.492344,1177.25451,1140.016676,1102.778842,1065.541008,1028.303174
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Cooling degree days (24C)|Hazard|Difference|Land area weighted,%,425.733567,608.5907705,794.0056526,997.3242854,1048.153944,1048.153944,997.3242854,921.0797981,870.2501399,819.4204817,768.5908235,745.7336731,722.8765227,700.0193722,677.1622218,654.3050713,631.4479209
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Cooling degree days (24C)|Hazard|Difference|Population weighted,%,322.4676763,434.3998142,545.4069058,654.9212699,680.7903912,679.6926591,651.0011337,608.7482718,580.3728136,552.119944,523.9459906,509.7055922,495.4968734,481.2675009,467.0741951,453.0030709,438.9636278
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Cooling degree days (24C)|Hazard|Risk score,risk score,1.623924851,1.857425016,2.071691265,2.151320109,2.17122732,2.17122732,2.151320109,2.121459292,2.101552082,2.081644871,2.06173766,2.032550139,2.003362619,1.974175098,1.944987578,1.915800057,1.886612536
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Cooling degree days (24C)|Hazard|Risk score|Land area weighted,risk score,2.046004182,2.318706914,2.568608749,2.658904304,2.681478192,2.681478192,2.658904304,2.625043471,2.602469582,2.579895694,2.557321805,2.523233964,2.489146122,2.455058281,2.420970439,2.386882597,2.352794756
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Cooling degree days (24C)|Hazard|Risk score|Population weighted,risk score,2.73567582,3.118652482,3.464900005,3.557296815,3.582609555,3.584061714,3.563385176,3.530920074,3.509552495,3.487959868,3.466372215,3.418925281,3.371450057,3.324160655,3.27685013,3.229631461,3.182399257
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Precipitation intensity index|Exposure|Land area,km2,1393565.453,1587419.383,1769638.211,1870411.327,1895604.606,1895604.606,1870411.327,1832621.409,1807428.13,1782234.851,1757041.572,1732809.831,1708578.089,1684346.348,1660114.607,1635882.866,1611651.124
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Precipitation intensity index|Exposure|Land area|%,%,3.893081737,4.434634481,4.943683259,5.225204286,5.295584542,5.295584542,5.225204286,5.119633901,5.049253644,4.978873387,4.908493131,4.840799038,4.773104945,4.705410852,4.637716759,4.570022666,4.502328573
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Precipitation intensity index|Exposure|Population,people,26558123.86,37774171.42,48823500.05,55705825.96,58385039.17,59460970.21,59001731.14,57521878.68,56765744.35,55909006.61,55011644.89,53966836.72,52888723.8,51466342.88,50030373.02,48369988.77,46710253.48
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Precipitation intensity index|Exposure|Population|%,%,2.913349443,4.076298282,5.185213022,5.830750187,6.025455536,6.059617569,5.939245952,5.741000352,5.618273271,5.500520699,5.380632696,5.258403826,5.134093868,4.998498722,4.861429498,4.720656796,4.578574611
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Precipitation intensity index|Hazard|Absolute,mm/day,7.004541043,7.035095779,7.06303667,7.072680652,7.075091647,7.075091647,7.072680652,7.069064159,7.066653163,7.064242168,7.061831172,7.058011831,7.054192489,7.050373147,7.046553805,7.042734463,7.038915121
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Precipitation intensity index|Hazard|Absolute|Land area weighted,mm/day,7.666932018,7.696938481,7.724232596,7.732540275,7.734617195,7.734617195,7.732540275,7.729424896,7.727347976,7.725271056,7.723194136,7.719443329,7.715692521,7.711941713,7.708190905,7.704440097,7.700689289
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Precipitation intensity index|Hazard|Absolute|Population weighted,mm/day,8.540217024,8.564036791,8.587248103,8.608251678,8.622829059,8.632568728,8.640139827,8.646740444,8.654407958,8.663408064,8.672383888,8.679903319,8.687395773,8.692459708,8.697504588,8.701389055,8.705256412
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Precipitation intensity index|Hazard|Difference,%,2.685085666,3.193960595,3.661032614,3.835484269,3.879097183,3.879097183,3.835484269,3.770064899,3.726451985,3.682839071,3.639226157,3.575616791,3.512007425,3.448398059,3.384788693,3.321179327,3.257569961
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Precipitation intensity index|Hazard|Difference|Land area weighted,%,2.293574725,2.731856725,3.132238495,3.267318653,3.301088692,3.301088692,3.267318653,3.216663593,3.182893554,3.149123514,3.115353475,3.060568225,3.005782975,2.950997725,2.896212475,2.841427225,2.786641975
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Precipitation intensity index|Hazard|Difference|Population weighted,%,2.130548054,2.294235362,2.450272572,2.54571759,2.567525165,2.565142677,2.53804517,2.498823088,2.471788738,2.444930114,2.417824946,2.393860778,2.369635382,2.344867011,2.3199111,2.294839088,2.269596592
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Precipitation intensity index|Hazard|Risk score,risk score,1.525876475,1.57484832,1.61993209,1.637799332,1.642266143,1.642266143,1.637799332,1.631099116,1.626632305,1.622165495,1.617698684,1.611577204,1.605455723,1.599334242,1.593212762,1.587091281,1.580969801
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Precipitation intensity index|Hazard|Risk score|Land area weighted,risk score,1.650780898,1.692776617,1.731341117,1.745887089,1.749523582,1.749523582,1.745887089,1.740432349,1.736795856,1.733159364,1.729522871,1.724273406,1.719023941,1.713774476,1.708525011,1.703275546,1.698026081
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Precipitation intensity index|Hazard|Risk score|Population weighted,risk score,1.872222725,1.894545553,1.915891126,1.930422109,1.935940722,1.937908978,1.936856092,1.934380057,1.933396399,1.932765393,1.932108575,1.9314693,1.930804462,1.929531485,1.928241137,1.926685305,1.925114113
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Tropical nights|Exposure|Land area,km2,6544161.04,7978757.911,9306126.701,9882898.924,10027091.98,10027091.98,9882898.924,9666609.341,9522416.285,9378223.229,9234030.173,9054705.565,8875380.956,8696056.347,8516731.738,8337407.129,8158082.52
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Tropical nights|Exposure|Land area|%,%,18.28184946,22.28955707,25.99771099,27.60898903,28.01180854,28.01180854,27.60898903,27.00475977,26.60194026,26.19912075,25.79630124,25.29533779,24.79437433,24.29341088,23.79244743,23.29148398,22.79052053
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Tropical nights|Exposure|Population,people,226775561.5,303077496.1,375846950.4,407580188.2,420933750.1,427020869.8,426478556.4,420503208.5,417688507.4,413525226.2,409228526.2,400630785,391912880.5,381634679,371331479.9,359597994,347931611.6
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Tropical nights|Exposure|Population|%,%,24.87662379,32.7077364,39.91615717,42.66433319,43.44122452,43.51942073,42.93028341,41.97026543,41.33986444,40.68562079,40.0262234,39.03738056,38.04435751,37.06494666,36.08211774,35.0944237,34.10452148
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Tropical nights|Hazard|Absolute,consecutive days,17.73326373,18.41592997,19.05957437,19.43006598,19.52268888,19.52268888,19.43006598,19.29113162,19.19850872,19.10588582,19.01326292,18.92792964,18.84259636,18.75726308,18.6719298,18.58659652,18.50126324
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Tropical nights|Hazard|Absolute|Land area weighted,consecutive days,25.6876863,26.6305076,27.51909486,28.02804379,28.15528103,28.15528103,28.02804379,27.83718794,27.70995071,27.58271348,27.45547625,27.33762358,27.21977092,27.10191826,26.98406559,26.86621293,26.74836027
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Tropical nights|Hazard|Absolute|Population weighted,consecutive days,18.15788949,19.44454822,20.66672111,21.40231679,21.68087024,21.7851419,21.73522015,21.59911935,21.53969814,21.47907903,21.41820481,21.34857072,21.27860724,21.20093702,21.12288193,21.04252799,20.96181405
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Tropical nights|Hazard|Difference,%,61.29875652,74.61188068,87.28582366,95.48549845,97.53541715,97.53541715,95.48549845,92.41062041,90.36070171,88.31078301,86.26086431,84.59672379,82.93258327,81.26844275,79.60430223,77.94016172,76.2760212
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Tropical nights|Hazard|Difference|Land area weighted,%,39.66363152,48.41172027,56.73398636,62.07549378,63.41087064,63.41087064,62.07549378,60.0724285,58.73705164,57.40167479,56.06629793,54.97278684,53.87927574,52.78576465,51.69225355,50.59874246,49.50523136
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Tropical nights|Hazard|Difference|Population weighted,%,72.48624379,87.28384613,101.4760962,111.5239308,113.9647621,113.8287967,111.1760696,107.1885601,104.4733008,101.7007818,98.94565732,96.8797761,94.82633469,92.84623705,90.87533101,88.93344641,87.00019013
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Tropical nights|Hazard|Risk score,risk score,1.00504759,1.095345283,1.179914718,1.22438634,1.235504245,1.235504245,1.22438634,1.207709482,1.196591576,1.185473671,1.174355765,1.163068553,1.151781342,1.14049413,1.129206918,1.117919707,1.106632495
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Tropical nights|Hazard|Risk score|Land area weighted,risk score,1.313781792,1.429897649,1.53854733,1.594933774,1.609030385,1.609030385,1.594933774,1.573788857,1.559692246,1.545595636,1.531499025,1.516984543,1.50247006,1.487955578,1.473441096,1.458926614,1.444412132
IMAGE 3.3,TECH-TP-v2,Western Europe and Other States,RIME|Tropical nights|Hazard|Risk score|Population weighted,risk score,1.842726432,2.052076487,2.24696508,2.340461911,2.36723805,2.370206467,2.350625811,2.318649229,2.297840083,2.27636786,2.254772877,2.229546773,2.204308492,2.179527532,2.154721725,2.129761087,2.104788989
IMAGE 3.3,TECH-TP-v2,World,RIME|Consecutive dry days|Exposure|Land area,km2,9265768.342,9214612.377,9174660.904,9213140.87,9222760.862,9222760.862,9213140.87,9198710.883,9189090.891,9179470.9,9169850.908,9176245.404,9182639.899,9189034.395,9195428.891,9201823.386,9208217.882
IMAGE 3.3,TECH-TP-v2,World,RIME|Consecutive dry days|Exposure|Land area|%,%,6.278347676,6.24368515,6.216614622,6.242688079,6.249206443,6.249206443,6.242688079,6.232910533,6.226392168,6.219873804,6.21335544,6.217688256,6.222021072,6.226353887,6.230686703,6.235019519,6.239352334
IMAGE 3.3,TECH-TP-v2,World,RIME|Consecutive dry days|Exposure|Population,people,97587450.91,107229872,116976659,127186973.7,136954598,146002450.5,154877038.8,162288900.3,169786717.2,175389206.8,180995782,184959818.7,188920441.1,191402553.6,193882664.7,194952467.7,196021381.7
IMAGE 3.3,TECH-TP-v2,World,RIME|Consecutive dry days|Exposure|Population|%,%,1.253666652,1.316459233,1.380250276,1.44624521,1.506884745,1.563359824,1.618024785,1.666517181,1.715966803,1.756721613,1.797547467,1.832895682,1.86821279,1.899985982,1.931734325,1.958814373,1.98587405
IMAGE 3.3,TECH-TP-v2,World,RIME|Consecutive dry days|Hazard|Absolute,days/yr,76.71428581,76.49977555,76.30740884,76.27004701,76.26070656,76.26070656,76.27004701,76.2840577,76.29339815,76.30273861,76.31207906,76.33889285,76.36570663,76.39252041,76.4193342,76.44614798,76.47296176
IMAGE 3.3,TECH-TP-v2,World,RIME|Consecutive dry days|Hazard|Absolute|Land area weighted,days/yr,85.50294329,85.34523983,85.20630046,85.19870973,85.19681205,85.19681205,85.19870973,85.20155625,85.20345393,85.20535161,85.2072493,85.22696223,85.24667516,85.2663881,85.28610103,85.30581396,85.32552689
IMAGE 3.3,TECH-TP-v2,World,RIME|Consecutive dry days|Hazard|Absolute|Population weighted,days/yr,82.60616153,83.63061952,84.68104582,85.83965626,86.96260022,87.93583759,88.8986447,89.75673469,90.62078012,91.34991972,92.07982738,92.69976015,93.31969505,93.84401442,94.36831651,94.80438672,95.24047477
IMAGE 3.3,TECH-TP-v2,World,RIME|Consecutive dry days|Hazard|Difference,%,-1.178162632,-1.343482119,-1.491800529,-1.521111386,-1.528439101,-1.528439101,-1.521111386,-1.510119815,-1.5027921,-1.495464386,-1.488136671,-1.467471735,-1.446806799,-1.426141863,-1.405476927,-1.384811991,-1.364147055
IMAGE 3.3,TECH-TP-v2,World,RIME|Consecutive dry days|Hazard|Difference|Land area weighted,%,-0.329172913,-0.341565917,-0.349144313,-0.323020451,-0.316489486,-0.316489486,-0.323020451,-0.332816899,-0.339347865,-0.34587883,-0.352409796,-0.35086067,-0.349311545,-0.347762419,-0.346213294,-0.344664168,-0.343115042
IMAGE 3.3,TECH-TP-v2,World,RIME|Consecutive dry days|Hazard|Difference|Population weighted,%,0.811469487,0.780018292,0.747584359,0.753761954,0.705218464,0.637801522,0.554077625,0.465287714,0.385448849,0.311175649,0.237689318,0.185577488,0.133472064,0.08782608,0.042141289,0.003294143,-0.035560739
IMAGE 3.3,TECH-TP-v2,World,RIME|Consecutive dry days|Hazard|Risk score,risk score,1.310533643,1.312438864,1.314395012,1.316707649,1.317285808,1.317285808,1.316707649,1.31584041,1.315262251,1.314684092,1.314105933,1.31386778,1.313629628,1.313391475,1.313153322,1.31291517,1.312677017
IMAGE 3.3,TECH-TP-v2,World,RIME|Consecutive dry days|Hazard|Risk score|Land area weighted,risk score,1.421655643,1.426572376,1.431315332,1.434841848,1.435723477,1.435723477,1.434841848,1.433519404,1.432637775,1.431756146,1.430874517,1.430259925,1.429645334,1.429030742,1.428416151,1.427801559,1.427186968
IMAGE 3.3,TECH-TP-v2,World,RIME|Consecutive dry days|Hazard|Risk score|Population weighted,risk score,1.510873278,1.531107664,1.551029596,1.568371898,1.582692203,1.59373974,1.603843355,1.612011897,1.620677522,1.627573327,1.634493651,1.639948711,1.645411356,1.64972154,1.654037016,1.657406601,1.660781228
IMAGE 3.3,TECH-TP-v2,World,RIME|Drought intensity (Runoff)|Exposure|Land area,km2,14394509.08,13428954.12,13008050.37,16399705.04,17247618.71,17247618.71,16399705.04,15127834.54,14279920.87,13432007.2,12584093.53,12704787.9,12825482.27,12946176.64,13066871.01,13187565.38,13308259.75
IMAGE 3.3,TECH-TP-v2,World,RIME|Drought intensity (Runoff)|Exposure|Land area|%,%,9.753506592,9.099260824,8.814062663,11.11219774,11.68673151,11.68673151,11.11219774,10.25039709,9.675863317,9.101329547,8.526795778,8.608576499,8.69035722,8.77213794,8.853918661,8.935699382,9.017480103
